,id,building_type,building_subtype,price,living_area,frontages,bedrooms,bathrooms,liv_room_surf,kitchen_type,showers,toilets,basement,terrace,garden,elevator,swimming_pool,status_build,furnished,energy_class,heating,flood_zone,surroundings,zipcode,municipality,province
24783,10529583,apartment,apartment,267000.0,85.0,,2.0,1.0,32.0,1.0,,2.0,1.0,5,0,1.0,,2.0,,6,Gas,,"Living area (residential, urban or rural)",1400,Nivelles,Walloon Brabant
24784,10380066,apartment,flat-studio,160000.0,30.0,2.0,,1.0,18.0,0.0,,,1.0,0,0,1.0,0.0,1.0,0.0,2,,Non flood zone,Urban,1050,Ixelles,Brussels Capital Region
24785,10515609,apartment,apartment,165000.0,85.0,,2.0,1.0,,,,1.0,1.0,0,0,,,3.0,,2,Electric,,,4000,Rocourt,Liège
24786,10590669,house,house,235000.0,210.0,4.0,4.0,1.0,20.0,2.0,1.0,1.0,,0,975,,,2.0,0.0,3,Fuel oil,,,5564,Mesnil-Saint-Blaise,Namur
24787,10577555,apartment,apartment,179000.0,76.0,2.0,1.0,1.0,26.0,2.0,,1.0,1.0,0,0,1.0,,0.0,,5,Gas,,Urban,4000,Rocourt,Liège
24788,10564581,apartment,apartment,209000.0,88.0,2.0,2.0,1.0,29.0,2.0,,2.0,,13,0,1.0,,2.0,,6,Gas,Non flood zone,Landscape,2650,Edegem,Antwerp
24789,10270450,house,house,265000.0,120.0,2.0,4.0,,25.0,1.0,1.0,2.0,1.0,6,90,,,2.0,,4,Fuel oil,,,1480,Tubize,Walloon Brabant
24790,10574220,house,house,220000.0,143.0,4.0,5.0,3.0,16.0,,2.0,4.0,,41,1320,0.0,0.0,0.0,,4,,Non flood zone,,5500,Furfooz,Namur
24791,10556360,apartment,apartment,268800.0,110.0,,3.0,1.0,,3.0,,2.0,,12,0,0.0,0.0,3.0,,7,,Non flood zone,"Living area (residential, urban or rural)",2310,Rijkevorsel,Antwerp
24792,10517281,apartment,apartment,167500.0,84.0,,2.0,1.0,26.0,2.0,,1.0,1.0,6,0,1.0,,2.0,1.0,4,Fuel oil,,Shop street,7700,Mouscron,Hainaut
24793,10549225,house,house,269000.0,94.0,2.0,2.0,1.0,40.0,2.0,,1.0,,0,0,,,,,3,,Non flood zone,,2980,Zoersel,Flemish Brabant
24794,10562748,house,house,235000.0,186.0,3.0,3.0,1.0,41.0,,,1.0,,0,0,0.0,,2.0,,2,Fuel oil,Non flood zone,,8880,Sint-Eloois-Winkel,West Flanders
24795,10517638,apartment,apartment,229000.0,80.0,3.0,2.0,1.0,15.0,1.0,,1.0,,8,0,1.0,0.0,2.0,,1,Gas,,,1080,Molenbeek-Saint-Jean,Brussels Capital Region
24796,10505373,apartment,apartment,169000.0,50.0,2.0,1.0,1.0,20.0,2.0,,1.0,1.0,0,0,,,2.0,,2,Gas,,,1000,Bruxelles,Brussels Capital Region
24797,10432731,house,house,229000.0,135.0,,2.0,1.0,8.0,1.0,,1.0,,0,350,,,1.0,0.0,3,,Non flood zone,Countryside,9450,Heldergem,East Flanders
24798,10590223,house,house,249000.0,190.0,2.0,4.0,2.0,,,,,,0,0,,,1.0,0.0,5,Gas,Recognized flood zone,,9280,Wieze,East Flanders
24799,9904675,house,house,230000.0,,,3.0,1.0,,0.0,,1.0,1.0,0,0,,,2.0,,3,Fuel oil,,,7500,Tournai,Hainaut
24800,10091080,apartment,apartment,269000.0,90.0,2.0,2.0,1.0,,1.0,,1.0,,14,0,1.0,0.0,3.0,,7,Gas,Non flood zone,,2100,Deurne,Antwerp
24801,10427331,house,house,230000.0,143.0,,3.0,1.0,27.0,1.0,,1.0,,0,0,,,3.0,,5,,Non flood zone,,3800,Zepperen,Limburg
24802,10600467,house,house,260000.0,150.0,2.0,2.0,1.0,,1.0,,1.0,1.0,0,0,,,2.0,,5,Gas,Non flood zone,,8900,Sint-Jan,West Flanders
24803,10388270,apartment,apartment,175000.0,60.0,2.0,1.0,1.0,29.0,1.0,,1.0,,3,0,1.0,,2.0,,5,Gas,,Urban,1070,Anderlecht,Brussels Capital Region
24804,10437526,apartment,apartment,170000.0,80.0,4.0,2.0,1.0,28.0,2.0,1.0,1.0,1.0,14,0,1.0,,2.0,,5,Gas,,,1070,Anderlecht,Brussels Capital Region
24805,10576848,apartment,duplex,249000.0,91.0,,1.0,1.0,44.0,,,1.0,,28,0,0.0,0.0,3.0,,5,Gas,Non flood zone,,2840,Terhagen,Antwerp
24806,10514313,apartment,apartment,245000.0,63.0,2.0,1.0,1.0,,0.0,1.0,1.0,1.0,12,0,0.0,0.0,3.0,0.0,1,Gas,,Urban,1080,Molenbeek-Saint-Jean,Brussels Capital Region
24807,10551712,house,house,269000.0,160.0,3.0,4.0,1.0,30.0,,,1.0,,25,240,0.0,0.0,1.0,,2,Gas,Non flood zone,"Living area (residential, urban or rural)",8860,Lendelede,West Flanders
24808,10586668,house,house,249000.0,119.0,3.0,2.0,1.0,31.0,,,1.0,,0,80,,,,,3,Gas,,,2940,Stabroek,Flemish Brabant
24809,10496359,apartment,apartment,175000.0,83.0,2.0,2.0,1.0,32.0,1.0,,1.0,1.0,0,0,0.0,,2.0,0.0,3,Electric,Non flood zone,Urban,2170,Merksem,Antwerp
24810,10370366,apartment,duplex,249000.0,99.0,3.0,2.0,1.0,,1.0,,1.0,1.0,25,0,1.0,,3.0,0.0,7,Gas,,Urban,3770,Zichen-Zussen-Bolder,Limburg
24811,10581943,apartment,apartment,265000.0,83.0,3.0,2.0,1.0,,1.0,,1.0,,7,0,1.0,0.0,,0.0,6,Gas,Non flood zone,"Living area (residential, urban or rural)",3730,Werm,Limburg
24812,10266010,house,house,210000.0,210.0,2.0,3.0,1.0,,,,,1.0,0,0,,,,,5,Gas,,,7500,Tournai,Hainaut
24813,10441882,house,house,210000.0,120.0,,4.0,1.0,,1.0,,1.0,,0,0,,,,,2,Gas,,,6220,Wangenies,Hainaut
24814,10557181,apartment,apartment,199000.0,94.0,,2.0,1.0,35.0,,,1.0,,5,0,,,2.0,,6,Electric,Non flood zone,,9170,Sint-Pauwels,East Flanders
24815,10562468,apartment,penthouse,176000.0,92.0,3.0,2.0,1.0,38.0,2.0,,1.0,,0,137,,,2.0,,2,Electric,Non flood zone,,3582,Beringen,Limburg
24816,9846888,apartment,apartment,210000.0,128.0,,4.0,1.0,,,,,1.0,13,0,,,,,4,Fuel oil,,,7542,Rumillies,Hainaut
24817,10567103,house,house,230000.0,,2.0,2.0,1.0,,1.0,,,,0,0,0.0,0.0,2.0,,5,Gas,,,9000,Gent,East Flanders
24818,10546039,apartment,flat-studio,210000.0,39.0,1.0,,,30.0,3.0,1.0,,,7,0,1.0,0.0,2.0,,3,Gas,,Urban,1200,Woluwe-Saint-Lambert,Brussels Capital Region
24819,10455550,house,house,235000.0,134.0,2.0,3.0,1.0,,,,,1.0,0,0,,,2.0,0.0,5,Gas,Non flood zone,,8550,Zwevegem,West Flanders
24820,10415919,apartment,apartment,234000.0,80.0,,2.0,,,,,,,0,0,0.0,,2.0,,6,Gas,Non flood zone,Fitted out,8660,De Panne,West Flanders
24821,10597840,house,house,175000.0,197.0,3.0,3.0,2.0,40.0,,,2.0,1.0,0,0,,,0.0,,4,Gas,Non flood zone,,3800,Zepperen,Limburg
24822,10556789,apartment,apartment,235000.0,40.0,,1.0,1.0,,1.0,,,,12,0,0.0,0.0,3.0,0.0,7,Gas,Non flood zone,,9000,Gent,East Flanders
24823,10564478,house,house,215000.0,112.0,2.0,2.0,1.0,,,,1.0,1.0,0,0,,,,,2,Gas,,,8500,Kortrijk,West Flanders
24824,10337135,apartment,apartment,215000.0,88.0,1.0,2.0,1.0,31.0,,,1.0,1.0,0,0,,,,,4,Gas,,Urban,5030,Sauvenière,Namur
24825,10405865,apartment,apartment,178000.0,77.0,2.0,2.0,1.0,28.0,3.0,,1.0,1.0,16,0,1.0,,0.0,,5,Gas,Non flood zone,,1070,Anderlecht,Brussels Capital Region
24826,10436780,apartment,service-flat,185000.0,55.0,,1.0,1.0,,2.0,,1.0,,3,0,1.0,,2.0,,5,,,,2200,Noorderwijk,Antwerp
24827,10562213,house,house,235000.0,250.0,2.0,3.0,,,,,,1.0,0,0,0.0,0.0,1.0,0.0,2,Gas,Non flood zone,,8850,Ardooie,West Flanders
24828,10457178,apartment,apartment,179000.0,81.0,2.0,2.0,1.0,26.0,,,1.0,,50,0,,,1.0,,2,,,Urban,1500,Halle,Flemish Brabant
24829,10594929,apartment,flat-studio,184000.0,80.0,2.0,2.0,,30.0,0.0,1.0,1.0,1.0,0,0,,,2.0,,6,,Non flood zone,,2100,Deurne,Antwerp
24830,9407200,apartment,apartment,255000.0,106.0,4.0,2.0,1.0,,,,,,0,0,0.0,0.0,,0.0,1,Gas,,,5020,Vedrin,Namur
24831,10450842,house,house,210000.0,212.0,,2.0,1.0,,,,2.0,1.0,0,0,0.0,0.0,1.0,0.0,2,,,,8710,Wielsbeke,West Flanders
24832,10239914,apartment,apartment,252750.0,78.0,2.0,2.0,1.0,18.0,1.0,,1.0,,11,0,1.0,,3.0,,1,Gas,Non flood zone,"Living area (residential, urban or rural)",9968,Assenede,East Flanders
24833,10467459,house,house,190000.0,190.0,4.0,4.0,1.0,22.0,2.0,1.0,1.0,,0,5290,,,1.0,,3,Fuel oil,Non flood zone,Countryside,7340,Wasmes,Hainaut
24834,10468462,apartment,apartment,184000.0,85.0,2.0,2.0,1.0,,2.0,,1.0,1.0,8,0,1.0,,2.0,,6,Gas,Non flood zone,,2140,Borgerhout,Antwerp
24835,9409680,apartment,apartment,215000.0,99.0,,1.0,1.0,,1.0,,1.0,,6,0,1.0,0.0,3.0,0.0,1,Gas,,,8587,Avelgem,West Flanders
24836,10451702,apartment,apartment,249000.0,65.0,,2.0,1.0,,1.0,,,,0,0,,,3.0,,3,Electric,Non flood zone,"Living area (residential, urban or rural)",8420,Wenduine,West Flanders
24837,10586206,house,house,255000.0,,3.0,4.0,1.0,,,,2.0,1.0,0,0,,,1.0,0.0,2,Fuel oil,Non flood zone,Countryside,3220,Sint-Pieters-Rode,Flemish Brabant
24838,10484105,house,house,200000.0,100.0,2.0,3.0,1.0,,2.0,2.0,2.0,,15,100,,,2.0,0.0,1,Fuel oil,Non flood zone,Urban,5001,Namur,Namur
24839,10597664,apartment,apartment,198000.0,85.0,2.0,3.0,1.0,34.0,1.0,1.0,1.0,,0,0,1.0,,1.0,,6,Gas,Non flood zone,Urban,9400,Voorde,East Flanders
24840,10543388,apartment,apartment,185000.0,81.0,2.0,2.0,,33.0,1.0,1.0,1.0,1.0,3,0,1.0,,0.0,,5,Gas,,,2850,Boom,Antwerp
24841,10533631,apartment,apartment,245500.0,88.0,3.0,2.0,1.0,,1.0,,1.0,,0,0,0.0,0.0,2.0,0.0,2,Gas,,,2547,Hove,Antwerp
24842,10387299,apartment,duplex,185000.0,176.0,2.0,3.0,1.0,,2.0,1.0,2.0,1.0,0,0,,,3.0,,6,Electric,,,6820,Sainte-Cécile,Luxembourg
24843,9020425,apartment,apartment,215000.0,67.0,,1.0,1.0,,1.0,,1.0,,0,0,1.0,,3.0,0.0,7,Gas,Non flood zone,"Living area (residential, urban or rural)",9700,Welden,East Flanders
24844,10568366,apartment,apartment,255000.0,66.0,2.0,1.0,,,,,,,0,0,1.0,0.0,2.0,0.0,6,Gas,Non flood zone,,9800,Zeveren,East Flanders
24845,10405627,house,mansion,239000.0,132.0,2.0,4.0,1.0,29.0,,,,,0,0,0.0,0.0,1.0,0.0,4,Gas,Non flood zone,,2020,Antwerpen,Antwerp
24846,10425146,house,house,239000.0,168.0,4.0,2.0,,,,,,,20,0,,,,,4,Fuel oil,,Countryside,5600,Vodecée,Namur
24847,10566287,apartment,flat-studio,239000.0,32.0,2.0,1.0,1.0,,,,1.0,1.0,0,0,,,2.0,0.0,5,Gas,,Urban,3000,Leuven,Flemish Brabant
24848,10490634,apartment,apartment,186000.0,80.0,4.0,3.0,1.0,29.0,1.0,,1.0,1.0,9,0,1.0,,0.0,,5,Gas,,,1090,Jette,Brussels Capital Region
24849,10566727,apartment,apartment,179000.0,175.0,3.0,2.0,1.0,,,,,,0,0,0.0,0.0,2.0,0.0,4,Gas,Non flood zone,,8500,Kortrijk,West Flanders
24850,10221131,house,house,217000.0,167.0,2.0,2.0,1.0,45.0,1.0,1.0,2.0,,10,0,0.0,0.0,3.0,0.0,4,Gas,,,7700,Mouscron,Hainaut
24851,10485423,apartment,apartment,184000.0,90.0,3.0,2.0,1.0,28.0,2.0,,1.0,1.0,0,0,1.0,,2.0,,3,Fuel oil,,,1080,Molenbeek-Saint-Jean,Brussels Capital Region
24852,10237539,apartment,apartment,217000.0,77.0,,2.0,1.0,,,,,,0,0,1.0,0.0,0.0,,6,Gas,Non flood zone,,9800,Zeveren,East Flanders
24853,10517537,apartment,apartment,189000.0,67.0,3.0,2.0,1.0,32.0,2.0,,1.0,,0,0,,,,,6,Gas,,Urban,3500,Sint-Lambrechts-Herk,Limburg
24854,10568820,apartment,apartment,220000.0,75.0,1.0,2.0,1.0,,,,1.0,,4,0,,,2.0,,1,Gas,Non flood zone,,2020,Antwerpen,Antwerp
24855,10548123,apartment,apartment,169000.0,39.0,2.0,1.0,1.0,,1.0,,1.0,,0,0,1.0,0.0,2.0,1.0,1,Electric,,"Living area (residential, urban or rural)",1140,Evere,Brussels Capital Region
24856,10251829,house,villa,239000.0,160.0,4.0,3.0,1.0,,3.0,1.0,1.0,,8,1400,,,3.0,,6,,,,5630,Villers-Deux-Eglises,Namur
24857,10550478,house,house,218500.0,77.0,,1.0,1.0,,1.0,,1.0,,0,0,0.0,0.0,3.0,0.0,5,,Possible flood zone,Countryside,3870,Veulen,Limburg
24858,8727284,apartment,ground-floor,189000.0,135.0,2.0,2.0,1.0,,2.0,1.0,2.0,1.0,45,0,,,1.0,,2,Gas,Non flood zone,Urban,3800,Zepperen,Limburg
24859,8727285,apartment,flat-studio,189000.0,135.0,2.0,2.0,1.0,,2.0,1.0,2.0,1.0,45,0,,,1.0,,2,Gas,Non flood zone,Urban,3800,Zepperen,Limburg
24860,10054479,apartment,apartment,192000.0,85.0,4.0,2.0,1.0,29.0,1.0,1.0,1.0,1.0,9,0,1.0,0.0,0.0,0.0,1,Gas,,Mall,1083,Molenbeek-Saint-Jean,Brussels Capital Region
24861,10547508,apartment,apartment,195000.0,50.0,2.0,1.0,1.0,,1.0,1.0,1.0,,0,0,1.0,0.0,3.0,,5,Gas,Non flood zone,Urban,1030,Schaerbeek,Brussels Capital Region
24862,10515247,apartment,ground-floor,239000.0,60.0,2.0,2.0,1.0,,1.0,,,,3,0,1.0,0.0,3.0,1.0,1,Gas,,Fitted out,8434,Middelkerke,West Flanders
24863,10502540,apartment,apartment,189000.0,100.0,2.0,2.0,1.0,,2.0,,1.0,,0,0,1.0,,2.0,,6,Gas,Non flood zone,,9111,9110,East Flanders
24864,10539298,house,house,220000.0,100.0,,1.0,,73.0,1.0,,3.0,,0,0,,,2.0,0.0,5,Gas,,,6040,Jumet,Hainaut
24865,10546504,house,house,220000.0,206.0,3.0,4.0,1.0,32.0,1.0,,1.0,,0,305,,,,0.0,2,,Non flood zone,Countryside,3620,Veldwezelt,Limburg
24866,10349107,house,house,220000.0,172.0,2.0,3.0,2.0,,,2.0,3.0,,17,0,,,,0.0,1,,,Isolated,4458,Slins,Liège
24867,10295481,house,villa,,150.0,4.0,2.0,1.0,27.0,1.0,,2.0,,0,0,,,2.0,,2,Fuel oil,,,5170,Rivière,Namur
24868,10599135,apartment,apartment,269000.0,96.0,3.0,2.0,1.0,30.0,,,2.0,1.0,10,0,1.0,,3.0,0.0,6,,Non flood zone,Isolated,1700,Sint-Ulriks-Kapelle,Flemish Brabant
24869,10589882,house,country-cottage,165000.0,157.0,3.0,3.0,,,,1.0,2.0,1.0,0,0,,,0.0,,3,Fuel oil,,,6672,Limerlé,Luxembourg
24870,8727283,apartment,apartment,189000.0,135.0,2.0,2.0,1.0,,2.0,1.0,2.0,1.0,45,0,,,1.0,,2,Gas,Non flood zone,Urban,3800,Zepperen,Limburg
24871,9894790,house,house,,135.0,3.0,3.0,1.0,37.0,1.0,,2.0,,0,0,,,2.0,,3,Gas,,,6060,Gilly,Hainaut
24872,9817841,apartment,apartment,203000.0,76.0,3.0,2.0,1.0,23.0,1.0,1.0,1.0,1.0,3,0,1.0,0.0,2.0,0.0,3,Fuel oil,,Urban,1081,Molenbeek-Saint-Jean,Brussels Capital Region
24873,10382381,apartment,apartment,259000.0,114.0,,2.0,,,,,,1.0,0,0,,,3.0,,6,Gas,,,7700,Mouscron,Hainaut
24874,10577015,apartment,apartment,259000.0,90.0,,2.0,1.0,33.0,1.0,,,,7,0,0.0,0.0,3.0,,5,Gas,,,2930,Brasschaat,Flemish Brabant
24875,10575144,apartment,apartment,199000.0,108.0,2.0,2.0,1.0,38.0,2.0,,2.0,1.0,8,0,,,2.0,,4,Gas,,,4800,Verviers,Liège
24876,10336091,apartment,apartment,220000.0,52.0,,1.0,1.0,,1.0,,,1.0,0,0,0.0,0.0,3.0,1.0,2,Electric,Non flood zone,,8670,Koksijde,West Flanders
24877,10443748,apartment,apartment,195000.0,65.0,2.0,1.0,,30.0,3.0,1.0,1.0,,10,0,,,3.0,,5,Gas,,"Living area (residential, urban or rural)",1070,Anderlecht,Brussels Capital Region
24878,10370399,apartment,apartment,239000.0,,3.0,2.0,,,,,,,0,0,1.0,,3.0,,6,,,"Living area (residential, urban or rural)",8500,Kortrijk,West Flanders
24879,10285848,apartment,apartment,265000.0,87.0,2.0,2.0,1.0,,1.0,,1.0,,0,0,,,2.0,,6,Fuel oil,Non flood zone,,2940,Stabroek,Flemish Brabant
24880,10456118,apartment,apartment,265000.0,82.0,3.0,2.0,1.0,,,,,1.0,0,0,1.0,0.0,2.0,0.0,6,Gas,Non flood zone,,1932,Zaventem,Flemish Brabant
24881,10332199,house,house,245000.0,170.0,4.0,4.0,1.0,,,,1.0,1.0,0,956,,,3.0,,2,,,,4500,Tihange,Liège
24882,10297000,apartment,apartment,195000.0,99.0,4.0,2.0,1.0,30.0,1.0,,1.0,,4,0,1.0,,2.0,,5,Gas,,,7500,Tournai,Hainaut
24883,10470730,house,house,240000.0,179.0,2.0,3.0,1.0,42.0,1.0,,2.0,,20,2000,,1.0,0.0,0.0,3,Fuel oil,,"Living area (residential, urban or rural)",4400,Mons-Lez-Liège,Liège
24884,10417636,apartment,apartment,189800.0,65.0,2.0,1.0,1.0,25.0,1.0,,1.0,,0,0,1.0,0.0,3.0,0.0,7,Gas,Non flood zone,Urban,8800,Rumbeke,West Flanders
24885,10338057,apartment,apartment,160000.0,88.0,2.0,2.0,1.0,,2.0,,1.0,,0,0,,,2.0,,4,Gas,Non flood zone,Shop street,3970,Leopoldsburg,Limburg
24886,10338054,apartment,apartment,160000.0,88.0,2.0,2.0,1.0,,2.0,,1.0,,0,0,,,2.0,,2,Gas,,Shop street,3970,Leopoldsburg,Limburg
24887,9807725,other-property,mixed-use-building,160000.0,381.0,2.0,4.0,1.0,,1.0,1.0,5.0,,43,430,,0.0,0.0,,4,Fuel oil,,Isolated,5575,Winenne,Namur
24888,10535959,house,house,169000.0,183.0,3.0,3.0,1.0,34.0,3.0,,2.0,,10,0,,,1.0,,5,Fuel oil,,,4860,Wegnez,Liège
24889,10552218,house,house,239000.0,475.0,,4.0,1.0,,,,,1.0,0,128,,,,0.0,6,,,,8930,Rekkem,West Flanders
24890,9680399,apartment,apartment,195000.0,126.0,3.0,3.0,1.0,42.0,2.0,,2.0,1.0,7,0,1.0,,2.0,,4,Gas,,Urban,7800,Lanquesaint,Hainaut
24891,10359799,apartment,apartment,258000.0,86.0,2.0,2.0,1.0,26.0,3.0,,1.0,,10,0,1.0,,3.0,,1,,Non flood zone,Urban,3440,Zoutleeuw,Flemish Brabant
24892,10468241,apartment,apartment-block,245000.0,180.0,,,,,1.0,,,1.0,0,0,,,2.0,,5,Gas,Circumscribed zone,,7500,Tournai,Hainaut
24893,10440185,house,house,170000.0,180.0,2.0,4.0,1.0,30.0,,,2.0,,0,0,,,0.0,,1,Gas,Non flood zone,Urban,4820,Dison,Liège
24894,10284690,apartment,duplex,239000.0,120.0,4.0,2.0,1.0,37.0,0.0,,2.0,,0,350,,,2.0,,1,Electric,,Urban,9340,Wanzele,East Flanders
24895,10535505,house,house,175000.0,97.0,2.0,3.0,,25.0,2.0,1.0,2.0,1.0,0,30,,,2.0,,4,Gas,,Urban,4000,Rocourt,Liège
24896,10589440,apartment,apartment,219000.0,138.0,2.0,3.0,1.0,53.0,1.0,1.0,1.0,1.0,36,0,,,,0.0,4,Electric,,"Living area (residential, urban or rural)",7330,Saint-Ghislain,Hainaut
24897,10425905,apartment,apartment,160000.0,68.0,2.0,1.0,,,1.0,1.0,1.0,,0,0,1.0,,2.0,0.0,5,Gas,,"Living area (residential, urban or rural)",4030,Grivegnee,Liège
24898,10359797,apartment,apartment,266000.0,85.0,2.0,1.0,1.0,29.0,3.0,,1.0,,17,0,1.0,,3.0,,1,,Non flood zone,Urban,3440,Zoutleeuw,Flemish Brabant
24899,10183464,apartment,ground-floor,198000.0,55.0,2.0,1.0,1.0,28.0,3.0,,1.0,,10,0,,,3.0,0.0,5,Gas,Non flood zone,"Living area (residential, urban or rural)",1930,Zaventem,Flemish Brabant
24900,10545146,house,house,245000.0,117.0,3.0,3.0,1.0,,2.0,1.0,1.0,1.0,25,55,,,1.0,0.0,2,Gas,Non flood zone,Urban,9070,Heusden,East Flanders
24901,10493183,house,house,179000.0,190.0,3.0,3.0,1.0,,0.0,,1.0,1.0,0,0,,,1.0,,2,Fuel oil,Non flood zone,Countryside,3850,Wijer,Limburg
24902,10593706,house,house,245000.0,153.0,3.0,3.0,1.0,,,,,,0,0,,,0.0,,3,Fuel oil,,Urban,3370,Willebringen,Flemish Brabant
24903,10338055,apartment,apartment,165000.0,88.0,2.0,2.0,1.0,,2.0,,1.0,,0,0,,,2.0,,4,Gas,Non flood zone,Shop street,3970,Leopoldsburg,Limburg
24904,10249194,apartment,apartment-block,179000.0,260.0,2.0,,4.0,30.0,,,4.0,,1,0,,,0.0,,1,Gas,Non flood zone,Urban,4800,Verviers,Liège
24905,10317332,apartment,flat-studio,165000.0,35.0,,,,23.0,2.0,1.0,1.0,1.0,0,0,1.0,0.0,2.0,0.0,1,,Non flood zone,Urban,1050,Ixelles,Brussels Capital Region
24906,10414061,apartment,apartment,165000.0,54.0,2.0,1.0,1.0,17.0,1.0,,1.0,1.0,22,0,1.0,0.0,2.0,0.0,5,Fuel oil,,Urban,4960,Malmedy,Liège
24907,10338058,apartment,apartment,170000.0,95.0,2.0,2.0,1.0,,2.0,,1.0,,0,0,1.0,,2.0,,4,Gas,Non flood zone,Shop street,3970,Leopoldsburg,Limburg
24908,10495066,apartment,apartment-block,180000.0,400.0,2.0,8.0,4.0,,0.0,2.0,4.0,1.0,12,162,,,1.0,,5,Fuel oil,,,4960,Malmedy,Liège
24909,10466959,house,house,240000.0,214.0,2.0,3.0,1.0,,1.0,,2.0,,0,0,0.0,0.0,1.0,0.0,5,,Non flood zone,Urban,8400,Zandvoorde,West Flanders
24910,10521772,house,house,249000.0,165.0,3.0,4.0,2.0,,,,2.0,,0,0,,,,,4,Gas,,,3890,Vorsen,Limburg
24911,10479096,house,house,245000.0,191.0,,3.0,1.0,,1.0,,1.0,1.0,0,0,0.0,0.0,0.0,0.0,2,Electric,Non flood zone,,9700,Welden,East Flanders
24912,10503305,house,house,180000.0,90.0,3.0,2.0,1.0,15.0,2.0,1.0,1.0,1.0,60,150,,,3.0,0.0,1,Fuel oil,,Isolated,5060,Velaine-Sur-Sambre,Namur
24913,10354557,house,house,250000.0,100.0,2.0,2.0,,,,,1.0,,0,70,,,1.0,0.0,1,Gas,Non flood zone,"Living area (residential, urban or rural)",2830,Willebroek,Antwerp
24914,10518179,apartment,apartment,179000.0,75.0,,1.0,1.0,35.0,2.0,,1.0,1.0,12,0,1.0,,2.0,,6,Fuel oil,Non flood zone,,2600,Berchem,Antwerp
24915,10552800,house,house,217000.0,75.0,4.0,2.0,1.0,,,,,,0,0,,,1.0,,1,,,,2040,Zandvliet,Antwerp
24916,10306103,house,house,189000.0,120.0,2.0,3.0,1.0,24.0,,,1.0,,1,0,,,2.0,,3,Gas,Non flood zone,Urban,4800,Verviers,Liège
24917,10553647,other-property,mixed-use-building,259000.0,224.0,,3.0,,,2.0,1.0,2.0,1.0,0,0,,,0.0,,1,,,,4400,Mons-Lez-Liège,Liège
24918,10553645,apartment,apartment-block,259000.0,224.0,,3.0,,,2.0,1.0,2.0,1.0,0,0,,,0.0,,1,,,,4400,Mons-Lez-Liège,Liège
24919,10508688,house,house,194800.0,88.0,2.0,2.0,1.0,16.0,1.0,1.0,2.0,,30,0,0.0,0.0,2.0,0.0,3,Electric,Non flood zone,Landscape,8450,Bredene,West Flanders
24920,10454933,house,house,199000.0,187.0,2.0,4.0,1.0,20.0,1.0,1.0,1.0,1.0,20,0,,,0.0,0.0,3,Fuel oil,,Isolated,6220,Wangenies,Hainaut
24921,10576674,apartment,apartment,235000.0,100.0,,2.0,1.0,,,,1.0,1.0,7,0,1.0,0.0,,,6,,,,2140,Borgerhout,Antwerp
24922,10048713,house,house,255000.0,112.0,,4.0,1.0,,1.0,,1.0,,0,0,0.0,0.0,3.0,,5,Gas,,,9300,Aalst,East Flanders
24923,10418655,house,house,195000.0,120.0,3.0,3.0,1.0,28.0,1.0,,1.0,,1,45,,,3.0,,3,Gas,Non flood zone,Urban,4910,Theux,Liège
24924,10548429,house,house,265000.0,95.0,1.0,2.0,1.0,28.0,1.0,,1.0,,0,105,,,2.0,,5,Gas,Non flood zone,"Living area (residential, urban or rural)",2880,Weert,Antwerp
24925,10331439,house,villa,269000.0,165.0,,3.0,,,1.0,2.0,2.0,1.0,0,200,,,,,3,,,,6001,Charleroi,Hainaut
24926,10550521,house,house,264950.0,139.0,,4.0,1.0,30.0,1.0,,1.0,,0,0,,,1.0,0.0,3,Fuel oil,Non flood zone,,3530,Houthalen-Helchteren,Limburg
24927,10579752,house,house,210000.0,110.0,2.0,4.0,,28.0,,,1.0,,0,100,0.0,0.0,1.0,,2,Gas,Non flood zone,"Living area (residential, urban or rural)",2500,Lier,Antwerp
24928,10581538,apartment,apartment,256500.0,67.0,2.0,1.0,1.0,30.0,1.0,,1.0,1.0,6,0,1.0,,,,7,,Non flood zone,,8370,Uitkerke,West Flanders
24929,10560635,house,house,259000.0,232.0,,3.0,2.0,28.0,1.0,,1.0,,0,0,,,0.0,,2,Fuel oil,Non flood zone,Countryside,3806,Zepperen,Limburg
24930,10361925,house,house,259000.0,208.0,,3.0,2.0,31.0,1.0,,3.0,,28,0,0.0,0.0,1.0,0.0,2,Gas,Non flood zone,,9620,Zottegem,East Flanders
24931,10273143,house,house,257000.0,126.0,3.0,4.0,1.0,32.0,1.0,,1.0,1.0,0,0,0.0,0.0,0.0,0.0,2,Gas,Non flood zone,Urban,2560,Nijlen,Antwerp
24932,10514415,apartment,apartment,240000.0,73.0,2.0,2.0,1.0,20.0,1.0,,1.0,,24,0,1.0,,2.0,,6,Gas,Non flood zone,Urban,9120,Vrasene,East Flanders
24933,10540176,house,house,249000.0,,3.0,3.0,1.0,,1.0,,1.0,1.0,0,0,,,0.0,,2,Fuel oil,,,4300,Waremme,Liège
24934,10591426,house,house,259900.0,180.0,3.0,4.0,1.0,25.0,,,,,0,0,0.0,0.0,2.0,0.0,5,Gas,,,8780,Oostrozebeke,West Flanders
24935,10565754,apartment,apartment,249000.0,90.0,2.0,2.0,1.0,,1.0,,1.0,,0,0,1.0,,2.0,,6,Gas,Non flood zone,Urban,2170,Merksem,Antwerp
